0	1	1.0
0	2	1.0
0	3	1.0
0	4	1.0
0	5	1.0
0	6	1.0
0	7	1.0
0	8	1.0
0	9	1.0
0	10	1.0
0	11	1.0
0	13	1.0
0	14	1.0
0	15	1.0
0	16	1.0
0	17	1.0
0	21	1.0
0	22	1.0
0	23	1.0
0	24	1.0
0	25	1.0
0	26	1.0
0	27	1.0
0	29	1.0
0	30	1.0
0	34	1.0
0	35	1.0
0	38	1.0
0	40	1.0
0	41	1.0
0	42	1.0
0	43	1.0
0	44	-1.0
0	45	1.0
0	48	1.0
0	51	1.0
0	53	1.0
0	54	1.0
0	55	1.0
0	56	1.0
0	57	1.0
0	59	1.0
0	60	1.0
0	72	1.0
0	73	1.0
0	75	1.0
0	80	1.0
0	81	1.0
0	82	1.0
0	83	1.0
0	85	1.0
0	86	1.0
0	88	1.0
0	89	1.0
0	91	1.0
0	95	1.0
0	97	1.0
0	98	1.0
0	100	1.0
0	101	1.0
0	103	1.0
0	105	1.0
0	106	1.0
0	107	1.0
0	120	1.0
0	126	1.0
0	132	1.0
0	138	1.0
0	139	1.0
0	141	1.0
0	153	1.0
0	158	1.0
0	163	1.0
0	176	1.0
0	180	1.0
0	184	1.0
0	186	1.0
0	187	1.0
0	194	1.0
0	201	1.0
0	205	1.0
0	207	1.0
0	211	1.0
0	220	1.0
0	221	1.0
0	226	1.0
0	230	1.0
0	231	1.0
0	234	1.0
0	256	1.0
0	264	1.0
0	268	1.0
0	269	1.0
0	271	1.0
0	272	1.0
0	280	1.0
0	284	1.0
0	290	1.0
0	310	1.0
0	313	1.0
0	316	1.0
0	344	1.0
0	356	1.0
0	359	1.0
0	376	1.0
0	381	1.0
0	385	1.0
0	391	1.0
0	398	1.0
0	402	1.0
0	406	1.0
0	424	1.0
0	441	1.0
0	444	1.0
0	446	1.0
0	452	1.0
0	454	1.0
0	465	1.0
0	471	1.0
0	482	1.0
0	494	1.0
0	497	1.0
0	499	1.0
0	500	1.0
0	505	1.0
0	523	1.0
0	527	1.0
0	528	1.0
0	538	1.0
0	551	1.0
0	585	1.0
0	589	1.0
0	594	1.0
0	606	1.0
0	631	-1.0
0	636	1.0
0	654	1.0
0	662	1.0
0	688	1.0
0	732	1.0
0	738	1.0
0	782	1.0
0	820	1.0
0	841	1.0
0	851	1.0
0	864	-1.0
0	969	1.0
0	1011	1.0
0	1012	1.0
0	1093	1.0
0	1121	1.0
0	1160	1.0
0	1176	1.0
0	1204	1.0
0	1240	1.0
0	1275	1.0
0	1276	1.0
0	1277	1.0
0	1310	1.0
0	1311	1.0
0	1321	1.0
0	1324	1.0
0	1327	1.0
0	1334	1.0
0	1341	-1.0
0	1344	1.0
0	1347	1.0
0	1354	1.0
0	1404	1.0
0	1444	1.0
0	1465	1.0
0	1498	1.0
0	1512	1.0
0	1514	1.0
0	1521	1.0
0	1522	1.0
0	1541	1.0
0	1571	1.0
0	1576	1.0
0	1610	1.0
0	1631	1.0
0	1643	1.0
0	1644	1.0
0	1647	1.0
0	1655	1.0
0	1668	1.0
0	1681	1.0
0	1703	1.0
0	1706	1.0
0	1707	-1.0
0	1725	-1.0
0	1756	1.0
0	1764	1.0
0	1769	1.0
0	1814	1.0
0	1853	1.0
0	1875	1.0
0	1893	1.0
0	1898	1.0
0	1907	1.0
0	1921	1.0
0	1938	1.0
0	1981	1.0
0	1987	1.0
0	1998	1.0
0	1999	1.0
0	2020	1.0
0	2048	-1.0
0	2075	1.0
0	2076	1.0
0	2077	1.0
0	2094	1.0
0	2125	1.0
0	2127	1.0
0	2128	1.0
0	2166	1.0
0	2195	1.0
0	2203	1.0
0	2217	1.0
0	2246	1.0
0	2253	1.0
0	2272	1.0
0	2291	1.0
0	2337	1.0
0	2359	-1.0
0	2404	1.0
0	2418	-1.0
0	2431	1.0
0	2586	1.0
0	2601	1.0
0	2654	1.0
0	2674	1.0
0	2704	1.0
0	2777	1.0
0	2973	1.0
0	3248	1.0
0	3292	1.0
0	3342	1.0
0	3377	1.0
0	3451	1.0
0	3495	1.0
0	3641	1.0
0	3644	1.0
0	3749	1.0
0	3796	1.0
0	3835	1.0
0	3904	1.0
0	4086	1.0
0	4117	1.0
0	4200	1.0
0	4366	1.0
0	4465	1.0
0	4759	1.0
0	4823	1.0
0	5318	1.0
0	5382	1.0
0	5405	1.0
0	5407	1.0
0	5413	1.0
0	5422	1.0
0	5526	1.0
0	5576	1.0
0	5794	1.0
0	5824	1.0
1	2	1.0
1	3	1.0
1	5	1.0
1	6	1.0
1	9	1.0
1	10	1.0
1	15	1.0
1	16	1.0
1	17	1.0
1	29	1.0
1	30	1.0
1	38	1.0
1	42	1.0
1	43	1.0
1	44	1.0
1	56	1.0
1	81	1.0
1	86	1.0
1	95	1.0
1	98	1.0
1	104	1.0
1	108	1.0
1	111	1.0
1	117	1.0
1	127	1.0
1	128	1.0
1	139	1.0
1	159	1.0
1	163	1.0
1	165	-1.0
1	184	1.0
1	205	1.0
1	361	1.0
1	415	1.0
1	476	1.0
1	483	1.0
1	591	1.0
1	593	1.0
1	610	1.0
1	613	1.0
1	617	1.0
1	691	1.0
1	703	1.0
1	717	1.0
1	738	1.0
1	791	-1.0
1	1321	1.0
1	3323	1.0
1	3644	-1.0
1	4494	1.0
1	5499	1.0
1	5798	1.0
2	3	1.0
2	6	1.0
2	9	1.0
2	13	1.0
2	16	1.0
2	45	1.0
2	86	-1.0
2	178	1.0
2	229	1.0
2	321	-1.0
2	357	1.0
2	399	1.0
2	977	-1.0
2	1179	-1.0
2	2337	-1.0
2	3370	-1.0
2	3377	-1.0
2	4117	-1.0
2	5824	-1.0
3	5	1.0
3	6	1.0
3	10	1.0
3	13	1.0
3	14	1.0
3	19	1.0
3	22	1.0
3	26	1.0
3	29	1.0
3	30	1.0
3	32	1.0
3	41	1.0
3	43	1.0
3	44	1.0
3	47	1.0
3	52	1.0
3	63	1.0
3	91	1.0
3	111	1.0
3	150	1.0
3	163	1.0
3	242	1.0
3	264	1.0
3	279	1.0
3	312	1.0
3	383	-1.0
3	385	1.0
3	415	1.0
3	426	1.0
3	452	1.0
3	482	1.0
3	497	1.0
3	498	1.0
3	500	1.0
3	551	1.0
3	672	-1.0
3	791	-1.0
3	867	1.0
3	894	1.0
3	1160	1.0
3	1205	1.0
3	1216	1.0
3	1310	1.0
3	1324	1.0
3	1344	1.0
3	1354	1.0
3	1522	1.0
3	1571	1.0
3	1610	1.0
3	1618	1.0
3	1853	1.0
3	1938	1.0
3	1946	1.0
3	2097	1.0
3	2125	1.0
3	2150	1.0
3	2294	1.0
3	2417	1.0
3	2935	1.0
3	3134	1.0
3	3370	1.0
3	3621	1.0
3	4754	1.0
3	4916	1.0
3	5397	1.0
4	5	1.0
4	6	1.0
5	6	1.0
5	9	1.0
5	10	-1.0
5	23	1.0
5	26	1.0
5	56	1.0
5	69	-1.0
5	85	1.0
5	98	1.0
5	111	1.0
5	134	1.0
5	159	1.0
5	180	1.0
5	218	1.0
5	228	1.0
5	240	1.0
5	344	1.0
5	385	-1.0
5	481	1.0
5	497	1.0
5	510	1.0
5	623	1.0
5	646	1.0
5	815	1.0
5	896	1.0
5	977	1.0
5	1276	1.0
5	1277	-1.0
5	1290	-1.0
5	1310	-1.0
5	1321	1.0
5	1341	-1.0
5	1344	1.0
5	1522	1.0
5	1580	1.0
5	1706	1.0
5	1764	1.0
5	1786	1.0
5	1981	1.0
5	1987	1.0
5	2020	-1.0
5	2139	1.0
5	2140	1.0
5	2195	1.0
5	2404	1.0
5	2471	1.0
5	2586	1.0
5	3061	1.0
5	3729	1.0
5	3904	-1.0
5	4293	-1.0
6	10	1.0
6	13	1.0
6	14	1.0
6	15	1.0
6	16	1.0
6	17	1.0
6	20	1.0
6	21	1.0
6	24	1.0
6	25	1.0
6	26	1.0
6	27	1.0
6	29	1.0
6	30	1.0
6	34	1.0
6	37	1.0
6	38	1.0
6	39	1.0
6	40	1.0
6	41	1.0
6	42	1.0
6	44	1.0
